Unnamed: 0,_project,_record_id,_latitude,_longitude,address_no,address_name,address_city,address_municipality,address_state,address_postal_code,hazards_present,wind_speed_ms,wind_damage_rating,surge_damage_rating,year_built,building_code,roof_shape,roof_shape_std,roof_cover,roof_cover_std,number_of_stories,first_floor_elevation_m,fenestration_protection,roof_structure_damage,roof_substrate_damage,roof_cover_damage,wall_structure_damage,wall_substrate_damage,wall_cladding_damage,large_door_present,large_door_failure,fenestration_avg,wind_speed_ms_705,wind_speed_ms_710,wind_speed_ms_716,design_wind_speed,wind_speed_ratio,z0_mean,z0_min,Record ID,0°,45°,90°,135°,180°,225°,270°,315°
5503,2022-Mar-21-23 Tornado Outbreak,258b576c-148e-4c4a-b86d-d5daa23f7c38,29.96832027,-89.99320764,1913,Karl Drive,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,1988,No data,hip,Hip,asphalt shingles (3-tab),Asphalt shingles,1,0.304785126,,0,0,0,0,0,0,no,No,0,68,64,65,68,0.558784086,0.176877133,0.042195146,258b576c-148e-4c4a-b86d-d5daa23f7c38,0.173451421,0.042195146,0.120641908,0.239298131,0.193803716,0.239527208,0.264471272,0.141628265
5504,2022-Mar-21-23 Tornado Outbreak,f988d0a5-ac71-4f45-9d6f-a741f13aaf5b,29.9642992,-89.99634482,7213,Sally St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,1,0,1958,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,10,0,0,5,no,No,0,68,65,65,68,0.723132346,0.166223113,0.031451537,f988d0a5-ac71-4f45-9d6f-a741f13aaf5b,0.151006376,0.031451537,0.211349549,0.226055357,0.119954125,0.158297372,0.260333359,0.171337227
5505,2022-Mar-21-23 Tornado Outbreak,c57abd8b-bdde-410c-940b-8f6fd9555871,29.96438924,-89.99649905,7211,Sally St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,1,0,1973,No data,gable,Gable,asphalt shingles (3-tab),Asphalt shingles,1,1.066747943,,0,0,45,0,0,0,no,No,0,68,65,65,68,0.723132346,0.168896721,0.031924895,c57abd8b-bdde-410c-940b-8f6fd9555871,0.151821121,0.031924895,0.212717528,0.225317802,0.129639459,0.161739047,0.263770436,0.174243482
5506,2022-Mar-21-23 Tornado Outbreak,e3d73ea4-1553-4a64-a102-3aa4eb9a0a76,29.95272274,-90.0048615,6904,Royal St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1900,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,0,0,0,0,no,No,0,74,65,65,74,0.513477268,0.19634247,0.131464307,e3d73ea4-1553-4a64-a102-3aa4eb9a0a76,0.224123864,0.21699782,0.242441424,0.131464307,0.176586605,0.185292406,0.154176194,0.239657137
5507,2022-Mar-21-23 Tornado Outbreak,815b6dd8-bda7-4c1f-a332-d4416041d4db,29.9656876,-89.99506004,1806,Karl Dr,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,0,0,1985,No data,gable,Gable,asphalt shingles (3-tab),Asphalt shingles,1,0.45717769,,0,0,0,0,0,0,no,No,0,68,65,65,68,0.723132346,0.171442822,0.025437506,815b6dd8-bda7-4c1f-a332-d4416041d4db,0.156545661,0.025437506,0.181388453,0.228218949,0.151699142,0.203079447,0.264390131,0.160783284
5508,2022-Mar-21-23 Tornado Outbreak,067bc914-3fff-4ed2-ac73-089248341d96,29.95623332,-90.00314657,917,Terry Dr,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,0,0,1900,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,68,65,65,68,0.558784086,0.183500383,0.11690358,067bc914-3fff-4ed2-ac73-089248341d96,0.172602295,0.171057714,0.245788279,0.175447994,0.11690358,0.164439115,0.199000281,0.222763803
5509,2022-Mar-21-23 Tornado Outbreak,5e781ad2-2500-4eb0-a406-181a255ab288,29.95268062,-90.00464022,6908,Royal St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,4,0,1900,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.609570253,,100,100,100,80,80,90,no,No,50,74,65,65,74,0.513477268,0.198259969,0.13677739,5e781ad2-2500-4eb0-a406-181a255ab288,0.227500006,0.219576212,0.242596312,0.13677739,0.179803094,0.184219889,0.154962499,0.240644348
5510,2022-Mar-21-23 Tornado Outbreak,bc1b34a9-233b-47fd-86b6-37e664857b32,29.96375487,-89.99685176,7211,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,1900,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0.45717769,,0,0,30,0,0,10,no,No,0,68,65,65,68,0.723132346,0.165697723,0.034283659,bc1b34a9-233b-47fd-86b6-37e664857b32,0.148699249,0.034283659,0.214233401,0.219874559,0.126237063,0.139385213,0.262541397,0.18032724
5511,2022-Mar-21-23 Tornado Outbreak,74d813e0-91bd-4e98-b32d-638c6d14d649,29.96359686,-89.99645378,7217,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1980,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0.152392563,,0,0,5,0,0,5,no,No,0,68,65,65,68,0.558784086,0.164161402,0.03307475,74d813e0-91bd-4e98-b32d-638c6d14d649,0.136287165,0.03307475,0.217444697,0.217686947,0.121179253,0.137893983,0.265671859,0.184052564
5512,2022-Mar-21-23 Tornado Outbreak,b675ea52-84ad-42e0-858b-23a22a7e481f,29.96327618,-89.99664288,7226,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1967,No data,"flat,gable",Other,asphalt shingles (3-tab),Asphalt shingles,1,0.152392563,,0,0,15,0,0,0,yes,No,0,68,65,65,68,0.558784086,0.166050771,0.035973128,b675ea52-84ad-42e0-858b-23a22a7e481f,0.145830545,0.035973128,0.223822413,0.221704231,0.121567761,0.13098676,0.262175789,0.186345541
5513,2022-Mar-21-23 Tornado Outbreak,8a8e37c9-43a6-494c-a4af-f1fd0b7f4aa9,29.96174716,-89.9983092,7214,Prosperity St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,4,0,1900,No data,gable,Gable,"""metal, standing seam""",Metal,1,0.45717769,,0,20,100,35,45,75,no,No,50,68,65,65,68,0.723132346,0.162387427,0.049156459,8a8e37c9-43a6-494c-a4af-f1fd0b7f4aa9,0.143840175,0.049156459,0.235569497,0.214088252,0.102754532,0.102292883,0.255274731,0.196122891
5514,2022-Mar-21-23 Tornado Outbreak,0b326c33-5786-40dc-a4f1-30efb8f4d9a6,29.96323407,-89.99646619,7228,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1973,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,0,0,0,5,no,No,0,68,65,65,68,0.558784086,0.163674842,0.035330131,0b326c33-5786-40dc-a4f1-30efb8f4d9a6,0.143600256,0.035330131,0.225257308,0.22253243,0.112378666,0.127831917,0.261253426,0.181214603
5515,2022-Mar-21-23 Tornado Outbreak,4024f0e5-d43c-41ff-bce1-035179f5d232,29.95437419,-90.00317171,850,Friscoville Avenue,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,2,0,1979,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,2,0,,0,5,5,0,0,0,yes,No,10,68,65,65,68,0.723132346,0.192702806,0.152318305,4024f0e5-d43c-41ff-bce1-035179f5d232,0.204799476,0.192596457,0.238907635,0.156095141,0.152318305,0.177022297,0.184418651,0.235464486
5516,2022-Mar-21-23 Tornado Outbreak,f1399783-4191-4e87-83ee-5a1d1972c0da,29.95390098,-90.00341814,828,Friscoville Avenue,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,4,0,1977,No data,gable,Gable,asphalt shingles (3-tab),Asphalt shingles,1,0.914355379,,95,100,100,0,0,0,no,No,0,68,65,65,68,0.723132346,0.193262175,0.154286066,f1399783-4191-4e87-83ee-5a1d1972c0da,0.199589615,0.204084539,0.246882038,0.154286066,0.157089258,0.174928335,0.174529127,0.234708424
5517,2022-Mar-21-23 Tornado Outbreak,ee28e4ce-6c23-4227-a5dd-c26f4e4f9de3,29.96346092,-89.99705058,7220,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,1985,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.152392563,,0,0,50,0,0,10,no,No,5,68,65,65,68,0.723132346,0.164213406,0.03630398,ee28e4ce-6c23-4227-a5dd-c26f4e4f9de3,0.14321622,0.03630398,0.225165433,0.222929536,0.120899728,0.127701099,0.257588069,0.179903185
5518,2022-Mar-21-23 Tornado Outbreak,8210e08b-9dd8-4a4f-994a-4e6cd630ca46,29.96423007,-89.99610074,7217,Sally St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,2,0,1978,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,35,0,0,0,no,No,0,68,65,65,68,0.558784086,0.167873889,0.029878818,8210e08b-9dd8-4a4f-994a-4e6cd630ca46,0.151775929,0.029878818,0.20807353,0.223537323,0.12462439,0.162523733,0.265687645,0.176889742
5519,2022-Mar-21-23 Tornado Outbreak,b4c00922-c992-4b90-81f7-7bee9cff40e9,29.96264558,-89.99690741,7216,Success St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1989,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.152392563,,0,0,15,0,0,0,yes,No,0,68,65,65,68,0.558784086,0.164373558,0.038588378,b4c00922-c992-4b90-81f7-7bee9cff40e9,0.14294156,0.038588378,0.228057909,0.21752815,0.118668449,0.116426746,0.263323306,0.189453964
5520,2022-Mar-21-23 Tornado Outbreak,6c765a1d-c7d0-4b84-95ba-ed278bbee179,29.96275276,-89.99718435,7212,Success St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,2,0,1972,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.761962816,,0,0,25,0,5,15,no,No,10,68,65,65,68,0.558784086,0.163177502,0.03818921,6c765a1d-c7d0-4b84-95ba-ed278bbee179,0.140962036,0.03818921,0.227664515,0.217117864,0.11181592,0.116792645,0.263093138,0.189784692
5521,2022-Mar-21-23 Tornado Outbreak,6a0b4f99-977a-4f94-b75a-144db2cefb2d,29.96380221,-89.99759372,7212,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,1,0,1959,No data,hip,Hip,asphalt shingles (3-tab),Asphalt shingles,1,0.152392563,,0,0,15,0,0,10,no,No,0,68,65,65,68,0.723132346,0.163224561,0.038940106,6a0b4f99-977a-4f94-b75a-144db2cefb2d,0.143833745,0.038940106,0.223230125,0.222206414,0.121918236,0.12924301,0.251794552,0.174630303
5522,2022-Mar-21-23 Tornado Outbreak,1239808f-b392-4438-af6a-2962f855b3b6,29.96220814,-89.99846242,7208,Prosperity St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,1,0,1985,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,0,0,0,5,no,No,0,68,65,65,68,0.723132346,0.162642448,0.049837827,1239808f-b392-4438-af6a-2962f855b3b6,0.13817478,0.049837827,0.239835282,0.217118622,0.111208497,0.102675012,0.252469625,0.189819939
5523,2022-Mar-21-23 Tornado Outbreak,2634daf1-06cc-4264-a460-a46c9f57eea1,29.9641865,-89.99702644,7206,Sally St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,4,0,1900,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,100,100,100,25,50,65,no,No,40,68,65,65,68,0.723132346,0.165211664,0.035064905,2634daf1-06cc-4264-a460-a46c9f57eea1,0.144281359,0.035064905,0.214455815,0.218624646,0.124103133,0.147803477,0.261740389,0.17561959
5524,2022-Mar-21-23 Tornado Outbreak,7161462e-533a-4cc2-817b-e83fdea9f8a3,29.96518104,-89.99672703,7211,Anne St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,4,0,1967,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.152392563,,100,100,100,90,95,95,no,No,50,68,65,65,68,0.723132346,0.16988364,0.033263865,7161462e-533a-4cc2-817b-e83fdea9f8a3,0.158630021,0.033263865,0.202056714,0.227414431,0.132832291,0.178809472,0.259896978,0.166165343
5525,2022-Mar-21-23 Tornado Outbreak,9a99a476-33fa-4508-9b82-f89012f0efa9,29.96351437,-89.99718569,7218,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,1979,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,2,0.152392563,,0,0,0,0,0,25,yes,No,0,68,65,65,68,0.723132346,0.164599321,0.036677953,9a99a476-33fa-4508-9b82-f89012f0efa9,0.146055582,0.036677953,0.217792894,0.219038438,0.12438115,0.130673571,0.260980077,0.181194905
5526,2022-Mar-21-23 Tornado Outbreak,8815d36d-1d8f-4cd4-b09b-e72e2792ee69,29.96311207,-89.9970898,7219,Success St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,1988,No data,gable,Gable,unknown,Other,1,0.152392563,,0,0,50,0,0,5,no,No,10,68,65,65,68,0.723132346,0.162770868,0.037903487,8815d36d-1d8f-4cd4-b09b-e72e2792ee69,0.133295739,0.037903487,0.228751441,0.221221872,0.118482951,0.120263321,0.259244913,0.183003223
5527,2022-Mar-21-23 Tornado Outbreak,480802b6-ed65-4602-827f-dd930bb85901,29.96217328,-89.99802757,7205,Prosperity St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,4,0,1989,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,10,0,0,20,no,No,15,68,65,65,68,0.723132346,0.164630506,0.046645679,480802b6-ed65-4602-827f-dd930bb85901,0.142471621,0.046645679,0.236680704,0.219012014,0.115423737,0.106081485,0.256456448,0.194272357
5528,2022-Mar-21-23 Tornado Outbreak,1a7a841d-2e58-474d-93dd-523dfbe3526b,29.96248524,-89.99836117,7204,Prosperity St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,1,0,1968,No data,hip,Hip,"""metal, corrugated""",Metal,2,0.152392563,,0,0,0,0,0,0,yes,No,0,68,65,65,68,0.723132346,0.16225831,0.047325626,1a7a841d-2e58-474d-93dd-523dfbe3526b,0.137905258,0.047325626,0.23610807,0.219761511,0.113971237,0.105568474,0.248851067,0.188575238
5529,2022-Mar-21-23 Tornado Outbreak,8018b284-0160-4733-83e6-a1a8b03109ac,29.96440463,-89.99743614,7204,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,1978,No data,hip,Hip,asphalt shingles (3-tab),Asphalt shingles,1,0.152392563,,0,0,10,0,0,0,no,No,10,68,65,65,68,0.723132346,0.1662907,0.037795826,8018b284-0160-4733-83e6-a1a8b03109ac,0.151674089,0.037795826,0.21456179,0.223982962,0.121642087,0.15088972,0.258269119,0.171510009
5530,2022-Mar-21-23 Tornado Outbreak,c49839e2-b127-437d-b3d2-83fb592ec6f0,29.9554047,-90.0015284,1044,Lebeau Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,0,0,1961,No data,hip,Hip,asphalt shingles (3-tab),Asphalt shingles,1,0.914355379,,0,0,5,0,0,0,no,No,0,68,65,65,68,0.558784086,0.187713811,0.126631474,c49839e2-b127-437d-b3d2-83fb592ec6f0,0.177231433,0.174387869,0.243478175,0.180660112,0.126631474,0.168380767,0.200799773,0.230140881
5531,2022-Mar-21-23 Tornado Outbreak,e62d49be-36d0-4c40-94a1-813cfaa83bdf,29.9529807,-90.00382952,720,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,0,0,1996,No data,gable/hip combo,Combo,asphalt shingles (3-tab),Asphalt shingles,1,0.761962816,,0,0,0,0,0,0,no,No,0,74,65,65,74,0.664499994,0.197364462,0.143379609,e62d49be-36d0-4c40-94a1-813cfaa83bdf,0.227066951,0.214749187,0.246723758,0.143379609,0.169837262,0.179190459,0.161415617,0.236552853
5532,2022-Mar-21-23 Tornado Outbreak,0fc43aff-c190-4ac3-af8d-7b4afae3ad21,29.96167774,-89.99634013,1512,Center St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1993,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.152392563,,0,0,0,0,0,10,no,No,0,68,65,65,68,0.558784086,0.161404773,0.044155352,0fc43aff-c190-4ac3-af8d-7b4afae3ad21,0.117461585,0.044155352,0.237086034,0.220917753,0.113242434,0.105107095,0.260558037,0.192709896
5533,2022-Mar-21-23 Tornado Outbreak,4d27a7f9-cae1-41b0-90d3-415d56917341,29.96087459,-89.99994569,1410,Alexander Ave,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,2,0,1900,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,0,0,0,20,no,No,5,68,65,65,68,0.558784086,0.164434692,0.067584395,4d27a7f9-cae1-41b0-90d3-415d56917341,0.148237532,0.067584395,0.241809175,0.206229001,0.098277839,0.100499026,0.248276126,0.204564439
5534,2022-Mar-21-23 Tornado Outbreak,d469d01f-52b2-46f6-9859-56366af750cd,29.96068375,-90.00001878,1408,Alexander Ave,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,0,0,1900,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.609570253,,0,0,0,0,0,0,yes,No,0,68,65,65,68,0.558784086,0.164929233,0.071949357,d469d01f-52b2-46f6-9859-56366af750cd,0.139741154,0.071949357,0.248065397,0.211199576,0.097540834,0.101078386,0.244882641,0.204976518
5535,2022-Mar-21-23 Tornado Outbreak,a92a0996-2728-40f6-b83b-13c36177ea54,29.95582431,-90.00196438,1033,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,1961,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,5,68,65,65,68,0.723132346,0.183703031,0.110993778,a92a0996-2728-40f6-b83b-13c36177ea54,0.173608991,0.169303248,0.246028228,0.180828563,0.110993778,0.164272386,0.199608269,0.224980786
5536,2022-Mar-21-23 Tornado Outbreak,3cc97548-763c-4221-ad98-d7bb59efb9a4,29.95324156,-90.00371419,738,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,1,0,1900,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.761962816,,0,0,5,0,0,0,no,No,0,74,65,65,74,0.664499994,0.197170077,0.144664275,3cc97548-763c-4221-ad98-d7bb59efb9a4,0.226527118,0.211744238,0.243138642,0.144664275,0.171988073,0.179614237,0.163876897,0.23580714
5537,2022-Mar-21-23 Tornado Outbreak,4c10b32d-7b84-46c2-bec1-03725b924cd4,29.95338739,-90.00363775,742,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,3,0,1981,No data,gable,Gable,asphalt shingles (3-tab),Asphalt shingles,1,0.45717769,,30,30,50,0,5,10,no,No,0,74,65,65,74,0.664499994,0.196463788,0.148026654,4c10b32d-7b84-46c2-bec1-03725b924cd4,0.213848291,0.21011555,0.243091859,0.148026654,0.167052644,0.18146635,0.168565749,0.239543204
5538,2022-Mar-21-23 Tornado Outbreak,3f11ace5-167a-49f9-8e64-1d12909d8048,29.95308963,-90.00378158,728,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,3,0,1900,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.761962816,,0,0,30,0,0,0,no,No,0,74,65,65,74,0.664499994,0.196593911,0.145096301,3f11ace5-167a-49f9-8e64-1d12909d8048,0.224999965,0.213460514,0.246293635,0.145096301,0.16579309,0.177927833,0.161292186,0.23788776
5539,2022-Mar-21-23 Tornado Outbreak,fdcbd5ae-19a3-40c1-9757-3fb7b24fed15,29.96392014,-89.99567628,7223,Sally St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1984,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0.914355379,,0,0,10,0,0,0,no,No,0,68,65,65,68,0.558784086,0.166865643,0.031356934,fdcbd5ae-19a3-40c1-9757-3fb7b24fed15,0.15025002,0.031356934,0.212076699,0.225214334,0.126138618,0.15588012,0.259039636,0.174968783
5540,2022-Mar-21-23 Tornado Outbreak,04b23a8a-27fc-46e8-87ac-9837129cebd7,29.95799248,-89.99845169,7208,Alexander Ave,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,0,0,1976,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,0,0,0,0,no,No,0,68,65,65,68,0.558784086,0.168329602,0.092181919,04b23a8a-27fc-46e8-87ac-9837129cebd7,0.125914386,0.092181919,0.253283776,0.204143547,0.092242752,0.117056235,0.24006774,0.221746463
5541,2022-Mar-21-23 Tornado Outbreak,ffadbf1b-3d10-4d98-bd4c-00d3297af891,29.96565506,-89.99593243,7213,Patricia Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,60.34868127,4,0,1969,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,100,100,100,100,100,100,no,No,50,68,65,65,68,0.887480607,0.170545614,0.027214493,ffadbf1b-3d10-4d98-bd4c-00d3297af891,0.160648392,0.027214493,0.188917445,0.227386951,0.137175476,0.194980692,0.265292128,0.162749338
5542,2022-Mar-21-23 Tornado Outbreak,69669ff3-8b75-4eeb-9504-d947a36e28e7,29.95947538,-90.00006907,1349,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,4,0,1989,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,1.219140506,,0,10,45,25,15,25,no,No,20,68,65,65,68,0.558784086,0.165790881,0.081170236,69669ff3-8b75-4eeb-9504-d947a36e28e7,0.146109115,0.081170236,0.250318662,0.204197718,0.086197652,0.107970262,0.239232573,0.211130833
5543,2022-Mar-21-23 Tornado Outbreak,67c78bef-db02-4ebe-89be-d245185d290d,29.97018233,-89.9940351,1936,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,4,0,1964,No data,gable,Gable,"""metal, standing seam""",Metal,1,0,,50,55,60,0,0,5,no,No,0,68,64,65,68,0.723132346,0.178460561,0.060030418,67c78bef-db02-4ebe-89be-d245185d290d,0.181595824,0.060030418,0.089960666,0.24241903,0.224299579,0.241289361,0.256845705,0.131243903
5544,2022-Mar-21-23 Tornado Outbreak,9fb666d4-3529-4782-b8b1-cf951b45aab9,29.95353641,-90.00356734,800,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,1967,No data,complex,Complex,asphalt shingles (laminated),Asphalt shingles,2,0.761962816,,0,0,40,0,0,5,no,No,5,74,65,65,74,0.664499994,0.194479083,0.14804142,9fb666d4-3529-4782-b8b1-cf951b45aab9,0.221171484,0.203697277,0.237510637,0.14804142,0.153922095,0.180704518,0.171150133,0.239635099
5545,2022-Mar-21-23 Tornado Outbreak,af4c765a-a529-4120-8bca-339dd5389f64,29.955324,-90.001653,936,Lebeau Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,2,0,1989,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,45,0,0,0,yes,Yes,0,68,65,65,68,0.558784086,0.185473089,0.123502882,af4c765a-a529-4120-8bca-339dd5389f64,0.174136698,0.174784466,0.245813348,0.179421652,0.123502882,0.164214817,0.195588132,0.226322715
5546,2022-Mar-21-23 Tornado Outbreak,88aad338-7559-44f2-8135-18fe9948b960,29.950655,-90.003907,538,Lebeau Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,1983,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.45717769,,0,0,5,0,0,0,no,No,0,74,65,65,74,0.513477268,0.196153124,0.120749376,88aad338-7559-44f2-8135-18fe9948b960,0.229263866,0.225517889,0.234088154,0.120749376,0.192906972,0.185231076,0.135891133,0.245576527
5547,2022-Mar-21-23 Tornado Outbreak,905dfc46-06ca-48d7-ace3-1e334958f918,29.950272,-90.004092,400,Lebeau Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,1965,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.45717769,,0,0,50,0,0,0,no,No,0,74,65,65,74,0.513477268,0.194961215,0.119275051,905dfc46-06ca-48d7-ace3-1e334958f918,0.226705164,0.232896771,0.239458241,0.119275051,0.195621116,0.182875542,0.122490882,0.240366955
5548,2022-Mar-21-23 Tornado Outbreak,5e6b59cc-8de2-43ce-8ad9-e049da5b380e,29.96825666,-89.99416955,1907,Rose Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,1,0,1987,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,45,0,0,15,no,No,0,68,64,65,68,0.723132346,0.177611781,0.04000969,5e6b59cc-8de2-43ce-8ad9-e049da5b380e,0.175134763,0.04000969,0.129541215,0.236856606,0.191979705,0.236525854,0.26582541,0.145021005
5549,2022-Mar-21-23 Tornado Outbreak,8dd0c5bc-018d-4f82-94b9-41f2eba64ec6,29.96784045,-89.9938916,1910,Karl Drive,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,1979,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,5,0,0,0,yes,Yes,0,68,64,65,68,0.558784086,0.177083515,0.03779126,8dd0c5bc-018d-4f82-94b9-41f2eba64ec6,0.175083446,0.03779126,0.135316158,0.238847753,0.183462505,0.234250456,0.264170438,0.147746107
5550,2022-Mar-21-23 Tornado Outbreak,b38e684d-b026-4ff5-87a9-39ee55a09e95,29.96774024,-89.99309901,1904,Center Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,1975,No data,gable/hip combo,Combo,"asphalt shingles (3-tab),asphalt shingles (laminated)",Asphalt shingles,1,0.304785126,,0,0,0,0,0,0,yes,No,0,68,65,65,68,0.558784086,0.17384238,0.039908168,b38e684d-b026-4ff5-87a9-39ee55a09e95,0.162672812,0.039908168,0.136561386,0.241937309,0.179215065,0.23322938,0.257204201,0.140010723
5551,2022-Mar-21-23 Tornado Outbreak,82c0e07c-c740-4e28-94a3-135a18fcdcc2,29.96845795,-89.99274127,1916,Center Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,0,0,1961,No data,hip,Hip,asphalt shingles (3-tab),Asphalt shingles,1,0.304785126,,0,0,0,0,0,0,no,No,0,68,64,65,68,0.558784086,0.17376212,0.044325118,82c0e07c-c740-4e28-94a3-135a18fcdcc2,0.154108061,0.044325118,0.116938984,0.243297795,0.196082218,0.237003782,0.263251387,0.135089616
5552,2022-Mar-21-23 Tornado Outbreak,d6380533-939a-4404-b5e0-b42061097e77,29.96860404,-89.99263331,1918,Center Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,1968,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,1.219140506,,0,0,0,0,0,0,yes,Yes,0,68,64,65,68,0.558784086,0.176031511,0.045481512,d6380533-939a-4404-b5e0-b42061097e77,0.16839319,0.045481512,0.113495434,0.241836638,0.196288663,0.243349279,0.263993214,0.135414156
